City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
466,Zherdevka,RU,51.8486,41.4606,41.76,94,100,21.94,heavy intensity rain
467,Mahajanga,MG,-15.7167,46.3167,80.6,74,20,10.02,few clouds
468,Hofn,IS,64.2539,-15.2082,40.3,41,0,3.4,clear sky
469,Fraijanes,GT,14.4653,-90.4408,79.0,61,90,11.5,overcast clouds
470,Osorno,CL,-40.5667,-73.15,50.0,93,75,2.3,broken clouds
471,Mulege,MX,26.8833,-111.9833,82.29,18,11,5.61,few clouds
472,Tomatlan,MX,19.9333,-105.25,87.75,31,1,6.62,clear sky
473,Sterling,US,39.0062,-77.4286,75.0,30,20,14.97,few clouds
474,Usinsk,RU,65.9939,57.5281,28.62,96,42,5.7,scattered clouds
475,Torbay,CA,47.6666,-52.7314,41.0,81,90,23.02,overcast clouds
476,Mariental,NA,-24.6333,17.9667,75.04,17,0,7.4,clear sky
477,Dryden,CA,49.7833,-92.7503,26.6,54,90,8.05,light snow
478,Puerto Baquerizo Moreno,EC,-0.9,-89.6,84.2,70,20,13.8,few clouds
479,Sahuaripa,MX,29.05,-109.2333,81.25,12,20,3.85,few clouds
480,Valentin Gomez Farias,MX,28.2167,-106.5833,62.01,28,27,5.01,scattered clouds
481,Port Augusta,AU,-32.5,137.7667,55.4,62,40,6.91,scattered clouds
482,Ottawa,CA,45.4112,-75.6981,44.01,65,90,20.71,overcast clouds
483,Kastamonu,TR,41.5,33.6667,45.32,76,23,5.21,few clouds
484,Freeport,US,40.6576,-73.5832,71.01,55,1,13.8,clear sky
485,Baykit,RU,61.67,96.37,22.84,93,100,3.89,overcast clouds
486,Hobyo,SO,5.3505,48.5268,84.36,68,50,14.92,scattered clouds
487,Husavik,IS,66.0449,-17.3389,39.2,38,40,5.75,scattered clouds
488,Kawalu,ID,-7.3817,108.2082,71.42,91,20,1.54,few clouds
489,Andenes,NO,69.3143,16.1194,48.2,61,75,14.97,broken clouds
490,Benguela,AO,-12.5763,13.4055,82.65,79,74,5.1,broken clouds
491,Bellevue,US,47.6104,-122.2007,62.01,41,1,3.31,clear sky
492,Gotsu,JP,35.0,132.2167,53.65,64,32,5.03,scattered clouds
493,Sampit,ID,-2.5333,112.95,73.63,86,62,1.36,broken clouds
494,Norman Wells,CA,65.282,-126.8329,33.8,75,20,26.46,few clouds
495,Port Hope,US,43.9408,-82.7127,37.4,52,100,11.5,overcast clouds
496,Coihaique,CL,-45.5752,-72.0662,48.2,76,75,3.44,broken clouds
497,Labuhan,ID,-6.8844,112.2051,76.3,80,32,4.9,scattered clouds
498,Panaba,MX,21.2833,-88.2667,93.83,44,54,8.99,broken clouds
499,Biggar,GB,55.6167,-3.5167,48.2,81,90,13.8,overcast clouds
500,Warmbad,NA,-28.45,18.7333,81.63,14,0,8.63,clear sky
501,Batagay,RU,67.6333,134.6333,11.41,96,100,2.55,light snow
502,Dunfermline,GB,56.0716,-3.4589,48.2,81,90,13.8,overcast clouds
503,Tingo Maria,PE,-9.2895,-76.0088,75.2,88,75,1.14,broken clouds
504,Chitrakonda,IN,18.1167,82.0833,78.93,55,39,3.6,scattered clouds
505,Pathein,MM,16.7833,94.7333,79.41,78,28,6.6,scattered clouds
506,Namibe,AO,-15.1961,12.1522,82.15,79,9,12.15,clear sky
507,Kautokeino,NO,69.0125,23.0412,36.86,97,100,16.55,overcast clouds
508,Vestmannaeyjar,IS,63.4427,-20.2734,39.2,60,75,4.61,broken clouds
509,Serebriya,UA,48.4559,27.7192,48.0,72,96,5.06,overcast clouds
510,Kassala,SD,15.451,36.4,98.69,13,7,9.4,clear sky
511,Chodavaram,IN,17.8333,82.95,84.2,84,40,4.61,mist
512,Marang,MY,5.2056,103.2059,80.6,89,20,3.44,few clouds
513,Ecatepec,MX,19.6011,-99.0525,77.0,6,40,4.61,scattered clouds
514,Chara,RU,56.9064,118.2631,22.42,81,100,1.57,overcast clouds
515,Erdemli,TR,36.605,34.3084,68.09,70,100,6.73,overcast clouds
516,Agadez,NE,19.75,10.25,97.3,5,2,8.79,clear sky
517,Whitehorse,CA,60.7161,-135.0538,41.0,56,75,4.61,broken clouds
518,Kottagudem,IN,17.55,80.6333,86.25,54,49,10.4,scattered clouds
519,West Wendover,US,40.7391,-114.0733,46.4,19,1,11.5,clear sky
520,Trud,BG,42.2333,24.7333,55.4,50,40,6.91,scattered clouds
521,Cherskiy,RU,68.75,161.3,30.9,68,69,17.2,broken clouds
522,Kahului,US,20.8947,-156.47,72.0,100,1,4.61,clear sky
523,Moree,AU,-29.4667,149.85,51.8,82,0,8.05,clear sky
524,Margate,GB,51.3813,1.3862,50.0,77,27,1.99,scattered clouds
525,Pandan,PH,14.0453,124.1694,77.5,87,100,11.43,moderate rain
526,Macomb,US,40.4592,-90.6718,37.99,87,90,11.5,light rain
527,Hay River,CA,60.8156,-115.7999,48.2,40,1,9.22,clear sky
528,Stornoway,GB,58.2093,-6.3865,48.99,53,75,17.27,broken clouds
529,Boguchany,RU,58.3814,97.4531,17.2,91,98,6.64,overcast clouds
530,Tateyama,JP,34.9833,139.8667,60.8,67,0,6.91,clear sky
531,Almaznyy,RU,48.0448,40.045,51.8,87,40,13.42,scattered clouds
532,Laguna De Perlas,NI,12.3429,-83.6712,77.0,100,40,4.61,scattered clouds
533,Lagoa,PT,39.05,-27.9833,61.48,87,31,19.53,scattered clouds
534,Taltal,CL,-25.4,-70.4833,64.99,71,99,5.14,overcast clouds
535,Santa Cruz,BO,-17.8,-63.1667,84.2,65,40,6.91,scattered clouds
536,Sao Filipe,CV,14.8961,-24.4956,73.26,73,99,17.2,overcast clouds
537,Dukat,RU,62.55,155.55,15.89,98,99,6.53,overcast clouds
538,Bilma,NE,18.6853,12.9164,99.86,5,0,5.28,clear sky
539,Bijbiara,IN,33.8,75.1,49.01,87,100,1.77,light rain
540,Angra Dos Reis,BR,-23.0067,-44.3181,77.0,61,40,14.97,scattered clouds
541,Iralaya,HN,15.0,-83.2333,89.6,70,75,6.91,broken clouds
542,Borogontsy,RU,62.6683,131.1683,3.02,98,88,4.85,overcast clouds
543,Harper,LR,4.375,-7.7169,84.74,70,68,8.63,broken clouds
544,Ouargaye,BF,11.5033,0.0572,103.42,17,53,3.91,broken clouds
545,Dakar,SN,14.6937,-17.4441,73.4,78,0,13.8,clear sky
546,Rumphi,MW,-11.0186,33.8575,62.67,95,97,3.4,overcast clouds
547,Baglan,AF,36.1307,68.7083,65.64,48,45,5.75,scattered clouds
548,Jutai,BR,-5.1833,-68.9,77.56,81,100,2.93,overcast clouds
549,Bubaque,GW,11.2833,-15.8333,79.29,69,16,17.58,few clouds
550,Beaupre,CA,47.0443,-70.8953,46.4,93,100,2.3,overcast clouds
551,Ponta Delgada,PT,37.7333,-25.6667,64.4,88,75,13.8,broken clouds
552,Samarai,PG,-10.6167,150.6667,82.24,80,72,9.93,broken clouds
553,Rocha,UY,-34.4833,-54.3333,71.53,63,5,13.82,clear sky
554,Evensk,RU,61.95,159.2333,26.6,83,85,15.39,overcast clouds
555,Serenje,ZM,-13.2325,30.2352,59.97,85,99,6.15,overcast clouds
556,Yabelo,ET,4.8833,38.0833,65.08,67,95,14.54,overcast clouds
557,Muscat,OM,23.6139,58.5922,86.0,42,0,1.14,clear sky
558,Slave Lake,CA,55.2834,-114.769,48.2,34,1,4.61,clear sky
559,Lumding,IN,25.7535,93.1732,75.24,51,47,3.0,scattered clouds
560,Coffs Harbour,AU,-30.3,153.1333,51.01,87,12,4.61,few clouds
561,Bristol,US,41.8334,-71.1662,72.0,32,1,16.11,clear sky
562,Turukhansk,RU,65.8167,87.9833,6.06,95,48,7.45,scattered clouds
563,Najran,SA,17.4924,44.1277,80.6,17,0,9.22,clear sky
564,Azare,NG,11.6765,10.1948,100.0,11,50,6.87,scattered clouds
565,Villamontes,BO,-21.25,-63.5,87.8,58,75,6.22,broken clouds
566,Nouadhibou,MR,20.931,-17.0347,68.0,77,0,24.16,clear sky
567,Guatire,VE,10.4762,-66.5427,86.0,62,20,6.91,few clouds
568,Thompson,CA,55.7435,-97.8558,26.6,68,90,12.66,light snow
569,Ginir,ET,7.1333,40.7,64.22,58,92,1.52,overcast clouds
570,Xinqing,CN,48.2333,129.5,32.79,44,4,4.09,clear sky
571,Emerald,AU,-23.5333,148.1667,69.8,78,90,4.61,light rain
572,Alakurtti,RU,66.9672,30.3491,38.08,95,80,3.6,broken clouds
573,Juybar,IR,36.6412,52.9124,71.42,49,50,2.08,scattered clouds
574,Bara,NG,10.3744,10.7288,101.79,12,24,2.3,few clouds
575,Taikang,CN,46.8333,124.4167,48.09,29,15,9.64,few clouds
576,San Jose De Rio Tinto,HN,14.9333,-85.7,87.8,55,75,4.88,broken clouds
577,Turcinesti,RO,45.1,23.3333,49.44,77,93,4.81,overcast clouds
578,Koslan,RU,63.4564,48.8989,38.79,66,10,3.33,clear sky
579,Bateria,PH,11.1416,124.0267,79.23,83,100,9.33,overcast clouds
580,Wewak,PG,-3.5534,143.6268,78.21,87,93,10.78,overcast clouds
581,Kirando,TZ,-7.4167,30.6,74.21,77,100,6.44,overcast clouds
582,Canyon Lake,US,29.8752,-98.2625,75.99,39,0,6.31,clear sky
583,Zonguldak,TR,41.25,31.8333,45.54,89,78,1.81,broken clouds
584,Haradok,BY,55.4624,29.9816,42.8,75,90,8.95,overcast clouds
585,Urumqi,CN,43.801,87.6005,64.4,25,0,4.47,clear sky
586,Port-Gentil,GA,-0.7193,8.7815,84.2,84,20,5.75,few clouds
587,Saint-Francois,FR,46.4154,3.9054,60.8,41,0,4.61,clear sky
588,Half Moon Bay,US,37.4636,-122.4286,57.99,93,40,19.57,mist
589,Aripuana,BR,-9.1667,-60.6333,87.57,55,33,2.64,scattered clouds
590,Inga,BR,-7.2808,-35.6044,86.0,54,40,8.05,scattered clouds
591,Mumford,GH,5.2618,-0.759,84.02,73,76,12.88,broken clouds
592,Manadhoo,MV,5.7667,73.3833,83.59,73,66,10.71,broken clouds
593,Mehamn,NO,71.0357,27.8492,42.8,56,0,28.77,clear sky
594,Mahibadhoo,MV,3.7833,72.9667,83.26,64,65,6.17,broken clouds
595,Yining,CN,29.0361,114.5636,67.23,93,98,1.79,light rain
596,Baracoa,CU,20.3467,-74.4958,86.9,53,2,5.5,clear sky
597,Imeni Poliny Osipenko,RU,52.4201,136.4853,28.51,78,49,2.62,scattered clouds
598,Abha,SA,18.2164,42.5053,68.0,63,20,6.91,few clouds
599,Daru,PG,-9.0763,143.2092,78.17,88,100,3.6,overcast clouds
600,Melfi,IT,40.9965,15.6514,57.2,93,90,13.8,fog
601,Isiro,CD,2.7739,27.616,72.46,72,96,4.25,overcast clouds
602,Orahovac,XK,42.3994,20.6547,46.4,76,40,2.3,scattered clouds
603,Teplyk,UA,48.6657,29.745,48.15,72,82,7.47,broken clouds
604,Vila Velha,BR,-20.3297,-40.2925,80.6,69,40,9.22,scattered clouds
605,Zaterechnyy,RU,44.7931,45.2097,60.33,64,94,10.4,light rain
606,Zandvoort,NL,52.3749,4.5341,61.0,59,20,11.5,few clouds
607,Manado,ID,1.487,124.8455,77.0,94,20,1.14,few clouds
608,Bhitarwar,IN,25.8,78.1167,87.82,24,100,9.53,overcast clouds
609,Verkhnyaya Toyma,RU,62.2349,44.9985,39.15,64,3,4.47,clear sky
610,Gondar,ET,12.6,37.4667,73.83,24,94,3.06,overcast clouds
611,Junin,AR,-34.5838,-60.9433,76.75,47,0,15.57,clear sky
612,Jinchang,CN,38.4953,102.1739,52.84,60,98,10.04,overcast clouds
613,Eau Claire,US,44.8114,-91.4985,42.01,30,90,3.44,overcast clouds
614,Altay,CN,47.8667,88.1167,40.62,92,100,2.26,overcast clouds
615,Qui Nhon,VN,13.7667,109.2333,77.41,90,100,3.06,overcast clouds
616,Cartagena,CO,10.3997,-75.5144,86.0,74,40,8.05,scattered clouds
617,Tullahoma,US,35.362,-86.2094,70.0,34,40,11.5,scattered clouds
618,Parrita,CR,9.5201,-84.3225,80.6,69,75,4.61,broken clouds
619,Dubuque,US,42.4833,-90.8668,41.0,37,100,1.01,overcast clouds
620,Santarem,BR,-2.4431,-54.7083,77.0,94,90,4.61,light rain
621,Kishorganj,BD,24.4333,90.7667,81.73,72,0,8.66,clear sky
622,Navrongo,GH,10.8956,-1.0921,103.37,19,60,5.46,broken clouds
623,Broome,US,42.2506,-75.833,53.01,76,90,10.36,overcast clouds
624,Charlottetown,CA,46.2352,-63.1267,48.99,76,75,8.05,broken clouds
625,Vikhorevka,RU,56.1201,101.1636,15.8,73,70,2.24,broken clouds
626,Teya,RU,60.3778,92.6267,18.79,95,100,4.83,light snow
627,Erenhot,CN,43.6475,111.9767,59.95,16,91,12.53,overcast clouds
628,Sao Joao Da Barra,BR,-21.6403,-41.0511,84.2,65,20,4.61,few clouds
629,Kangaatsiaq,GL,68.3065,-53.4641,21.61,66,46,5.21,scattered clouds
630,Waldoboro,US,44.0954,-69.3756,63.0,51,1,9.22,clear sky
631,Saint-Joseph,RE,-21.3667,55.6167,77.0,88,90,14.97,light rain
632,Ukiah,US,39.1502,-123.2078,60.8,48,1,11.5,clear sky
633,Hualmay,PE,-11.0964,-77.6139,73.44,73,5,11.52,clear sky
634,Kardla,EE,58.9978,22.7492,41.38,74,100,9.86,overcast clouds
635,Omboue,GA,-1.5746,9.2618,81.91,75,100,2.08,overcast clouds
636,Cap-Aux-Meules,CA,47.3821,-61.8597,41.0,75,92,8.05,overcast clouds
637,Carndonagh,IE,55.25,-7.2667,51.8,62,40,12.66,scattered clouds
638,Prince Rupert,CA,54.3161,-130.3201,48.2,87,75,2.3,broken clouds
639,Alyangula,AU,-13.8483,136.4192,77.0,100,96,7.49,overcast clouds
640,Tabou,CI,4.423,-7.3528,84.92,69,63,9.42,broken clouds
641,Toyooka,JP,35.5333,134.8333,49.28,91,29,1.68,scattered clouds
642,Flinders,AU,-34.5833,150.8552,60.01,66,46,4.0,scattered clouds
643,Jibuti,DJ,11.5,42.5,82.4,78,1,3.44,clear sky
644,Gaya,IN,24.7833,85.0,82.4,32,99,2.39,haze
645,Mindelo,CV,16.8901,-24.9804,75.2,57,75,29.93,broken clouds
646,Semnan,IR,35.5729,53.3971,75.92,22,32,4.76,scattered clouds
647,Bella Union,UY,-30.2752,-57.6007,81.99,38,0,11.36,clear sky
648,Marsa Matruh,EG,31.3525,27.2453,60.8,67,40,18.41,scattered clouds
649,Banikoara,BJ,11.2985,2.4386,101.89,21,17,3.36,few clouds
650,Merauke,ID,-8.4667,140.3333,80.28,82,99,4.88,overcast clouds
651,Martapura,ID,-3.4167,114.85,75.2,100,91,2.3,overcast clouds
652,Buncrana,IE,55.1333,-7.45,51.8,62,40,12.66,scattered clouds
653,Mutsu,JP,41.2894,141.2169,46.99,35,0,8.99,clear sky
654,El Alto,PE,-4.2714,-81.2147,89.6,48,0,12.66,clear sky
655,Westerland,DE,54.9079,8.3033,51.8,50,0,14.97,clear sky
656,Murakami,JP,38.2333,139.4833,43.72,81,3,0.22,clear sky
657,Tessalit,ML,20.1986,1.0114,98.29,3,3,8.46,clear sky
658,Joshimath,IN,30.5667,79.5667,54.36,70,100,4.05,overcast clouds
659,Marawi,PH,7.9986,124.2928,77.0,80,100,5.99,overcast clouds
660,Bilibino,RU,68.0546,166.4372,7.57,84,100,4.88,overcast clouds
661,Dhrangadhra,IN,22.9833,71.4667,85.93,37,100,15.88,overcast clouds
662,Lebanon,US,36.2081,-86.2911,70.0,35,75,14.97,broken clouds
663,Juneau,US,58.3019,-134.4197,53.6,54,75,6.91,broken clouds
664,Aykhal,RU,66.0,111.5,-1.64,93,15,2.13,few clouds
665,Rawson,AR,-43.3002,-65.1023,57.2,82,75,10.36,broken clouds
666,Roswell,US,34.0232,-84.3616,73.99,40,1,9.22,clear sky
667,Dawei,MM,14.0833,98.2,78.24,83,38,1.21,scattered clouds
668,Acapulco,MX,16.8634,-99.8901,84.2,51,40,4.61,scattered clouds
669,La Palma,US,33.8464,-118.0467,66.99,68,20,6.91,few clouds
670,Oss,NL,51.75,5.5333,62.6,45,85,1.14,overcast clouds
671,Mount Gambier,AU,-37.8333,140.7667,37.4,93,49,5.75,scattered clouds
672,Hirara,JP,24.8,125.2833,71.85,73,56,19.51,broken clouds
673,Port-Cartier,CA,50.0334,-66.8654,44.6,93,75,11.5,broken clouds
674,Tiarei,PF,-17.5333,-149.3333,78.8,78,40,2.3,light rain
675,Majene,ID,-3.5403,118.9707,78.19,82,87,0.92,overcast clouds
676,Czersk,PL,53.7959,17.9765,57.0,52,96,3.4,light rain
677,Brisbane,AU,-27.4679,153.0281,63.0,88,0,5.75,clear sky
678,Huarmey,PE,-10.0681,-78.1522,74.48,72,4,11.59,clear sky
679,Itamaraca,BR,-7.7478,-34.8256,82.4,69,40,8.05,scattered clouds
680,Auki,SB,-8.7676,160.7034,77.95,87,69,4.0,broken clouds
681,Ayr,GB,55.4627,-4.6339,53.01,76,40,10.36,scattered clouds
682,Humaita,BR,-7.5061,-63.0208,88.93,54,66,3.42,broken clouds
683,Lipari,IT,38.4674,14.954,61.0,66,7,4.72,clear sky
684,Kieta,PG,-6.2167,155.6333,79.93,84,80,3.04,broken clouds
685,Kabin Buri,TH,13.9511,101.7177,81.9,73,76,3.04,broken clouds
686,Lopatino,RU,52.6195,45.8118,42.55,75,100,24.43,overcast clouds
687,Kenai,US,60.5544,-151.2583,41.0,75,90,4.61,overcast clouds
688,Mehndawal,IN,26.9753,83.1117,89.8,11,79,3.67,broken clouds
689,San Andres,CO,12.5847,-81.7006,86.0,70,40,13.8,scattered clouds
690,Santa Isabel,BR,-23.3156,-46.2214,71.6,77,75,8.05,broken clouds
691,Dengfeng,CN,34.4553,113.0281,51.75,95,100,3.6,overcast clouds
692,Curup,ID,-3.4667,102.5333,69.12,99,100,0.72,light rain
693,Loandjili,CG,-4.7561,11.8578,82.4,83,20,5.75,few clouds
694,Aguimes,ES,27.9054,-15.4461,73.4,53,20,28.77,few clouds
695,Woudenberg,NL,52.0808,5.4167,62.01,49,69,1.99,broken clouds
696,Haines Junction,CA,60.7522,-137.5108,44.6,49,99,2.44,overcast clouds
697,Norsup,VU,-16.0667,167.3833,80.4,83,81,6.69,broken clouds
698,Nakhon Nayok,TH,14.1667,101.1,87.01,87,46,4.32,scattered clouds
699,Alekseyevka,RU,50.6309,38.6903,50.07,93,100,8.68,light rain
700,Sarangani,PH,5.4033,125.4636,82.62,75,95,17.43,overcast clouds
